Employee_ID,Employee_Name,Gender,Age,Department,Job_Role,Job_Level,Education,Years_At_Company,Total_Work_Experience,Salary,Salary_Band,Overtime,Work_Life_Balance,Job_Satisfaction,Environment_Satisfaction,Performance_Rating,Training_Hours,Promotion_Last_Year,Manager_Tenure,Remote_Status,Business_Travel,Absence_Days,Attrition,Hire_Date,Exit_Date
EMP043695,Employee_43695,Female,55.0,IT,Software Engineer,4,Bachelor,0.8,33,139230.0,Very High,Yes,2,2,4,3,30,0,0.0,On-Site,Travel_Rarely,19,No,2025-10-30,
EMP043696,Employee_43696,Male,52.0,Human Resources,Manager,4,High School,16.1,30,129939.0,High,Yes,1,1,2,3,61,0,14.1,On-Site,Travel_Frequently,15,No,2010-07-24,
EMP043697,Employee_43697,Female,51.0,Sales,Sales Representative,3,Master,2.8,29,98805.0,High,No,2,4,1,4,27,0,0.0,On-Site,Travel_Rarely,13,No,2023-10-29,
EMP043698,Employee_43698,Male,35.0,Human Resources,Human Resources,1,High School,10.6,13,62411.0,Medium,Yes,4,4,2,3,29,0,8.6,On-Site,Travel_Frequently,8,No,2016-01-29,
EMP043699,Employee_43699,Male,56.0,Sales,Manager,4,PhD,3.2,34,131181.0,Very High,Yes,3,2,3,3,71,0,1.2000000000000002,Hybrid,Travel_Rarely,22,No,2023-06-22,
EMP043700,Employee_43700,Female,46.0,Sales,Sales Representative,3,Bachelor,16.1,24,113863.0,High,No,1,3,3,3,83,0,15.1,Fully Remote,Non-Travel,4,No,2010-08-10,
EMP043701,Employee_43701,Male,50.0,Human Resources,Human Resources,3,Bachelor,13.4,28,115793.0,High,No,2,4,2,4,42,0,9.4,On-Site,Travel_Rarely,27,No,2013-04-06,
EMP043702,Employee_43702,Female,22.0,Sales,Manager,5,Master,0.0,0,112681.0,High,No,1,2,3,4,55,0,0.0,Hybrid,Travel_Rarely,19,No,2019-01-29,
EMP043703,Employee_43703,Female,56.0,IT,Data Scientist,1,PhD,7.7,34,84201.0,Medium,Yes,3,1,3,3,61,0,4.7,On-Site,Travel_Rarely,20,Yes,2019-01-03,2022-09-13
EMP043704,Employee_43704,Male,42.0,Research & Development,Healthcare Representative,4,Bachelor,2.5,20,115037.0,High,No,4,4,1,3,95,0,0.0,On-Site,Travel_Rarely,11,No,2024-03-03,
EMP043705,Employee_43705,Female,38.0,Finance,Financial Analyst,4,Bachelor,12.3,16,120660.0,High,No,4,1,4,3,12,0,10.3,Fully Remote,Travel_Rarely,12,No,2014-05-18,
EMP043706,Employee_43706,Female,35.0,Research & Development,Research Scientist,3,Bachelor,11.4,13,96171.0,High,No,4,1,4,4,2,1,9.4,On-Site,Non-Travel,26,No,2015-03-24,
EMP043707,Employee_43707,Male,31.0,Research & Development,Manager,1,Bachelor,5.0,9,57390.0,Medium,Yes,2,3,4,3,89,0,3.0,On-Site,Travel_Rarely,9,No,2021-09-02,
EMP043708,Employee_43708,Male,31.0,Sales,Manager,4,Bachelor,9.0,9,109453.0,High,Yes,3,4,1,3,20,0,8.0,Hybrid,Travel_Rarely,23,No,2014-03-23,
EMP043709,Employee_43709,Male,22.0,Human Resources,Human Resources,2,Bachelor,0.0,0,67672.0,Medium,No,1,1,2,3,7,0,0.0,On-Site,Travel_Rarely,4,No,2010-05-22,
EMP043710,Employee_43710,Female,33.0,Research & Development,Manufacturing Director,3,Bachelor,11.0,11,103801.0,High,No,2,3,3,4,92,0,10.0,Hybrid,Travel_Frequently,8,No,2010-03-31,
EMP043711,Employee_43711,Female,36.0,Sales,Sales Representative,2,Bachelor,5.8,14,98226.0,High,No,1,4,3,3,90,0,4.8,Hybrid,Travel_Rarely,26,No,2020-11-29,
EMP043712,Employee_43712,Female,36.0,Research & Development,Research Scientist,5,Bachelor,4.6,14,121929.0,High,Yes,2,2,2,3,51,0,3.6,Hybrid,Travel_Rarely,23,No,2022-01-24,
EMP043713,Employee_43713,Male,54.0,Sales,Manager,3,Bachelor,1.6,32,120287.0,High,No,2,4,3,3,41,0,0.0,On-Site,Travel_Rarely,13,No,2025-01-12,
EMP043714,Employee_43714,Female,27.0,Finance,Accountant,5,PhD,6.0,6,120964.0,High,No,2,2,1,3,49,1,5.0,On-Site,Travel_Frequently,23,No,2016-03-13,
EMP043715,Employee_43715,Female,51.0,Research & Development,Research Scientist,4,Bachelor,7.0,29,125048.0,High,No,4,1,2,3,18,0,3.0,Hybrid,Travel_Rarely,25,No,2019-08-14,
EMP043716,Employee_43716,Male,40.0,Finance,Manager,4,Bachelor,6.5,27,121415.0,High,No,2,1,4,3,41,0,4.5,On-Site,Travel_Rarely,1,No,2020-02-24,
EMP043717,Employee_43717,Male,52.0,Sales,Sales Executive,4,High School,13.4,30,134187.0,Very High,No,1,2,1,3,45,1,10.4,Hybrid,Travel_Rarely,19,No,2013-04-24,
EMP043718,Employee_43718,Female,38.0,Research & Development,Manufacturing Director,1,Master,3.0,16,67581.0,Medium,Yes,4,4,4,4,74,0,2.0,On-Site,Travel_Rarely,29,Yes,2023-08-19,2023-09-16
EMP043719,Employee_43719,Female,54.0,Sales,Sales Executive,2,High School,7.8,32,93812.0,High,No,1,4,4,4,77,0,4.8,On-Site,Travel_Rarely,23,No,2018-10-30,
EMP043720,Employee_43720,Male,42.0,Research & Development,Manufacturing Director,2,Bachelor,3.4,20,80527.0,Medium,Yes,2,2,3,4,44,0,0.0,On-Site,Travel_Rarely,20,No,2023-04-19,
EMP043721,Employee_43721,Male,44.0,Finance,Accountant,5,Bachelor,12.9,22,137564.0,Very High,No,3,4,4,4,20,0,11.9,On-Site,Travel_Frequently,17,No,2013-09-21,
EMP043722,Employee_43722,Male,24.0,IT,Data Scientist,3,High School,7.0,7,86997.0,Medium,No,3,4,4,2,71,1,6.0,On-Site,Travel_Rarely,20,No,2014-03-19,
EMP043723,Employee_43723,Male,49.0,Research & Development,Manufacturing Director,1,High School,16.3,27,72715.0,Medium,Yes,3,3,1,3,15,0,15.3,Hybrid,Travel_Rarely,15,No,2010-05-29,
EMP043724,Employee_43724,Male,49.0,Sales,Sales Executive,1,Bachelor,3.5,27,78190.0,Medium,No,2,2,2,3,66,1,0.5,On-Site,Travel_Frequently,1,No,2023-03-04,
EMP043725,Employee_43725,Female,38.0,IT,Software Engineer,2,High School,12.8,16,78049.0,Medium,Yes,2,2,3,3,35,0,9.8,On-Site,Travel_Rarely,14,No,2013-11-26,
EMP043726,Employee_43726,Female,58.0,Sales,Sales Executive,5,Bachelor,12.0,36,148368.0,Very High,No,1,3,3,3,11,1,11.0,Fully Remote,Travel_Rarely,7,No,2014-09-14,
EMP043727,Employee_43727,Male,35.0,Research & Development,Manufacturing Director,1,Bachelor,13.0,13,69266.0,Medium,No,4,1,1,3,26,1,11.0,On-Site,Travel_Frequently,28,No,2013-09-16,
EMP043728,Employee_43728,Male,37.0,Research & Development,Research Scientist,5,High School,2.0,15,127080.0,High,No,2,1,3,4,85,0,0.0,On-Site,Travel_Frequently,6,No,2024-08-21,
EMP043729,Employee_43729,Male,46.0,Sales,Sales Representative,2,Bachelor,0.4,24,89241.0,Medium,No,2,4,2,4,50,0,0.0,Hybrid,Non-Travel,23,No,2026-03-21,
EMP043730,Employee_43730,Male,24.0,IT,Manager,4,Bachelor,2.0,2,101252.0,High,No,1,3,4,3,71,0,1.0,Fully Remote,Non-Travel,22,No,2016-08-02,
EMP043731,Employee_43731,Female,26.0,Research & Development,Manufacturing Director,1,Master,4.0,4,54232.0,Medium,No,1,3,1,3,82,0,0.0,Hybrid,Travel_Rarely,11,No,2017-03-20,
EMP043732,Employee_43732,Male,27.0,IT,Data Scientist,1,PhD,6.0,6,55829.0,Medium,No,2,4,4,3,84,0,5.0,On-Site,Travel_Frequently,20,Yes,2016-06-21,2016-11-20
EMP043733,Employee_43733,Male,52.0,Finance,Accountant,5,Bachelor,8.6,30,140176.0,Very High,No,3,3,3,3,74,0,5.6,On-Site,Travel_Rarely,2,No,2018-01-11,
EMP043734,Employee_43734,Female,25.0,Research & Development,Manufacturing Director,5,Bachelor,8.0,8,125305.0,High,Yes,4,2,3,3,27,0,4.0,On-Site,Travel_Rarely,3,No,2018-07-05,
EMP043735,Employee_43735,Male,24.0,Research & Development,Healthcare Representative,4,Bachelor,1.3,3,101424.0,High,No,2,3,3,3,54,0,0.0,Fully Remote,Travel_Frequently,15,No,2025-05-30,
EMP043736,Employee_43736,Female,25.0,Research & Development,Laboratory Technician,1,Master,6.0,6,61922.0,Medium,No,2,1,4,2,51,0,2.0,Hybrid,Travel_Rarely,26,Yes,2014-02-10,2018-01-06
EMP043737,Employee_43737,Female,56.0,Finance,Financial Analyst,3,Bachelor,12.7,34,112911.0,High,No,2,1,3,4,0,0,9.7,Hybrid,Travel_Rarely,22,No,2013-12-22,
EMP043738,Employee_43738,Male,31.0,Sales,Manager,1,Bachelor,9.0,9,61642.0,Medium,Yes,1,3,2,3,64,0,7.0,Fully Remote,Travel_Rarely,4,No,2011-03-26,
EMP043739,Employee_43739,Other,26.0,IT,IT Support,4,Master,4.0,4,110043.0,High,No,1,1,4,3,60,0,0.0,Fully Remote,Travel_Rarely,15,No,2015-01-10,
EMP043740,Employee_43740,Male,35.0,Research & Development,Laboratory Technician,3,Master,5.2,13,97335.0,High,No,3,4,4,3,58,1,2.2,On-Site,Travel_Rarely,7,No,2021-06-17,
EMP043741,Employee_43741,Male,55.0,IT,Data Scientist,4,Bachelor,9.6,33,128360.0,High,Yes,3,4,1,3,66,0,6.6,On-Site,Travel_Rarely,5,No,2017-02-01,
EMP043742,Employee_43742,Female,23.0,Sales,Manager,5,Bachelor,1.0,1,119802.0,High,Yes,2,3,3,3,41,0,0.0,Hybrid,Travel_Rarely,4,Yes,2021-09-11,2022-01-04
EMP043743,Employee_43743,Male,36.0,Human Resources,Human Resources,5,Bachelor,12.7,14,129737.0,High,No,4,2,4,4,28,0,9.7,Fully Remote,Travel_Rarely,22,No,2013-12-14,
EMP043744,Employee_43744,Female,55.0,Human Resources,Human Resources,3,High School,0.6,33,115700.0,High,No,2,1,2,4,4,0,0.0,Hybrid,Travel_Rarely,10,No,2026-01-08,
EMP043745,Employee_43745,Male,25.0,Sales,Sales Executive,1,High School,5.0,5,64486.0,Medium,No,1,4,2,3,59,0,4.0,On-Site,Non-Travel,26,No,2018-01-27,
EMP043746,Employee_43746,Female,40.0,Sales,Sales Executive,4,High School,5.9,11,113936.0,High,Yes,4,3,4,3,86,0,2.9000000000000004,Fully Remote,Non-Travel,13,No,2020-10-10,
EMP043747,Employee_43747,Male,34.0,Sales,Manager,3,Bachelor,6.5,12,94364.0,High,No,1,3,2,3,91,0,5.5,On-Site,Travel_Rarely,8,No,2020-02-27,
EMP043748,Employee_43748,Male,30.0,Sales,Manager,5,Bachelor,7.8,8,121684.0,High,No,1,2,3,3,69,0,6.8,Hybrid,Non-Travel,13,No,2018-11-17,
EMP043749,Employee_43749,Female,25.0,Research & Development,Healthcare Representative,2,Master,5.0,5,75647.0,Medium,No,2,1,3,4,91,0,3.0,On-Site,Travel_Rarely,29,No,2013-07-13,
EMP043750,Employee_43750,Female,52.0,Research & Development,Manufacturing Director,5,Master,15.3,30,149044.0,Very High,Yes,3,4,3,4,73,0,13.3,On-Site,Travel_Rarely,18,No,2011-05-19,
EMP043751,Employee_43751,Male,27.0,Research & Development,Research Scientist,3,Bachelor,2.8,9,84092.0,Medium,No,4,2,4,3,89,1,0.0,On-Site,Travel_Rarely,10,No,2023-10-31,
EMP043752,Employee_43752,Male,28.0,Research & Development,Manager,4,High School,6.0,6,109016.0,High,No,4,1,2,3,13,1,2.0,Hybrid,Travel_Rarely,28,No,2018-06-25,
EMP043753,Employee_43753,Female,39.0,Research & Development,Manager,5,PhD,1.9,17,139917.0,Very High,No,4,2,1,3,47,1,0.0,On-Site,Travel_Rarely,25,Yes,2024-10-10,2025-06-02
EMP043754,Employee_43754,Female,59.0,Sales,Sales Executive,2,Master,10.8,37,109689.0,High,Yes,4,3,1,3,88,0,8.8,Fully Remote,Travel_Rarely,20,No,2015-11-18,
EMP043755,Employee_43755,Female,51.0,Research & Development,Manufacturing Director,2,High School,12.7,29,93487.0,High,No,1,4,1,3,50,0,8.7,On-Site,Travel_Rarely,9,No,2014-01-05,
EMP043756,Employee_43756,Female,43.0,Human Resources,Manager,1,Bachelor,4.3,21,75500.0,Medium,No,2,4,4,3,67,0,3.3,On-Site,Travel_Frequently,26,No,2022-05-18,
EMP043757,Employee_43757,Male,35.0,Sales,Manager,2,Master,11.5,13,82088.0,Medium,No,1,2,2,3,71,1,9.5,Hybrid,Travel_Rarely,15,No,2015-03-13,
EMP043758,Employee_43758,Female,57.0,Sales,Manager,4,Bachelor,2.6,35,138015.0,Very High,No,1,3,3,2,12,0,1.6,On-Site,Travel_Rarely,0,No,2024-02-06,
EMP043759,Employee_43759,Male,33.0,Human Resources,Human Resources,3,Master,6.5,11,94748.0,High,Yes,4,2,4,3,98,0,2.5,On-Site,Non-Travel,3,No,2020-03-05,
EMP043760,Employee_43760,Female,29.0,IT,Software Engineer,3,Bachelor,3.0,7,92415.0,High,No,4,3,4,2,23,0,0.0,Fully Remote,Travel_Rarely,24,No,2023-09-11,
EMP043761,Employee_43761,Male,46.0,Research & Development,Laboratory Technician,1,Bachelor,0.3,24,84568.0,Medium,No,3,1,3,3,54,0,0.0,On-Site,Travel_Rarely,17,Yes,2026-05-19,2026-08-16
EMP043762,Employee_43762,Male,32.0,Sales,Sales Representative,3,Bachelor,10.0,10,90570.0,High,No,4,2,3,4,65,0,9.0,Hybrid,Travel_Rarely,8,No,2011-10-13,
EMP043763,Employee_43763,Male,46.0,Research & Development,Manager,3,Bachelor,2.7,24,104699.0,High,No,4,3,3,4,76,1,0.0,Hybrid,Travel_Rarely,9,No,2023-12-12,
EMP043764,Employee_43764,Male,37.0,Sales,Sales Representative,4,Bachelor,7.7,15,103776.0,High,No,4,1,2,3,97,0,4.7,Fully Remote,Travel_Frequently,6,No,2018-12-07,
EMP043765,Employee_43765,Other,38.0,Finance,Manager,3,Bachelor,0.2,16,97271.0,High,No,1,1,2,2,42,0,0.0,On-Site,Travel_Rarely,23,No,2026-06-28,
EMP043766,Employee_43766,Female,49.0,Research & Development,Manager,5,Bachelor,13.4,27,135914.0,Very High,No,1,1,2,3,33,1,12.4,Fully Remote,Travel_Rarely,18,No,2013-04-25,
EMP043767,Employee_43767,Male,25.0,IT,Software Engineer,2,Master,3.0,3,73760.0,Medium,No,3,2,1,4,88,1,2.0,Fully Remote,Travel_Rarely,22,No,2015-12-28,
EMP043768,Employee_43768,Male,55.0,Human Resources,Human Resources,2,Bachelor,6.2,33,104692.0,High,Yes,3,3,1,3,31,0,5.2,Hybrid,Travel_Rarely,22,No,2020-06-17,
EMP043769,Employee_43769,Male,47.0,IT,Manager,3,Bachelor,15.7,25,106689.0,High,Yes,4,2,3,3,4,0,12.7,Fully Remote,Travel_Frequently,18,No,2011-01-04,
EMP043770,Employee_43770,Male,27.0,Sales,Sales Representative,2,Bachelor,5.0,5,67866.0,Medium,No,4,4,4,3,74,0,3.0,Fully Remote,Travel_Rarely,19,No,2016-06-02,
EMP043771,Employee_43771,Male,42.0,Research & Development,Laboratory Technician,3,High School,7.7,20,101130.0,High,No,3,4,2,4,26,0,6.7,On-Site,Travel_Rarely,28,No,2018-12-16,
EMP043772,Employee_43772,Male,29.0,IT,Data Scientist,5,Bachelor,7.0,7,124993.0,High,No,4,2,1,2,27,1,3.0,Hybrid,Travel_Rarely,20,No,2017-10-14,
EMP043773,Employee_43773,Male,25.0,Research & Development,Healthcare Representative,2,High School,3.0,3,70287.0,Medium,No,3,4,3,4,15,0,2.0,Hybrid,Travel_Rarely,4,No,2019-06-13,
EMP043774,Employee_43774,Female,32.0,Sales,Sales Representative,3,Master,8.0,10,97309.0,High,No,3,4,2,3,55,0,5.0,On-Site,Non-Travel,17,No,2018-08-18,
EMP043775,Employee_43775,Male,55.0,Sales,Manager,5,Bachelor,7.0,33,145861.0,Very High,No,3,1,1,3,77,0,6.0,Hybrid,Non-Travel,15,No,2019-08-20,
EMP043776,Employee_43776,Female,23.0,Finance,Accountant,1,Master,4.7,9,59244.0,Medium,No,3,4,3,3,21,0,0.7000000000000002,Hybrid,Travel_Rarely,11,No,2021-12-03,
EMP043777,Employee_43777,Male,40.0,Sales,Sales Executive,4,Master,12.2,18,111161.0,High,No,4,4,2,3,42,0,11.2,Hybrid,Travel_Rarely,1,No,2014-06-25,
EMP043778,Employee_43778,Male,24.0,Sales,Sales Representative,3,Bachelor,1.2,2,92603.0,High,No,2,2,1,4,85,0,0.0,On-Site,Travel_Rarely,22,No,2025-07-04,
EMP043779,Employee_43779,Female,30.0,Research & Development,Manager,5,High School,6.1,8,119531.0,High,No,1,3,1,2,89,0,5.1,On-Site,Non-Travel,5,No,2020-07-27,
EMP043780,Employee_43780,Male,52.0,Finance,Manager,1,Master,13.5,30,87402.0,Medium,No,1,1,4,4,83,0,12.5,On-Site,Non-Travel,1,Yes,2013-02-18,2020-12-20
EMP043781,Employee_43781,Male,33.0,IT,IT Support,3,Bachelor,8.1,11,95454.0,High,No,3,2,2,3,88,0,7.1,On-Site,Travel_Rarely,9,No,2018-07-24,
EMP043782,Employee_43782,Male,33.0,IT,Data Scientist,5,Master,11.0,11,124593.0,High,No,3,1,3,4,94,0,7.0,Fully Remote,Travel_Rarely,25,No,2010-01-18,
EMP043783,Employee_43783,Male,30.0,Finance,Accountant,2,PhD,1.8,8,84334.0,Medium,No,3,1,2,3,42,0,0.0,Fully Remote,Travel_Rarely,12,No,2024-11-11,
EMP043784,Employee_43784,Male,53.0,IT,Software Engineer,1,Bachelor,0.2,31,87151.0,Medium,Yes,4,4,1,3,23,0,0.0,On-Site,Travel_Rarely,15,No,2026-06-05,
EMP043785,Employee_43785,Male,26.0,Sales,Sales Executive,1,Master,8.0,8,55526.0,Medium,No,3,3,2,4,41,0,6.0,Hybrid,Travel_Rarely,29,No,2014-07-15,
EMP043786,Employee_43786,Female,29.0,Sales,Sales Representative,2,Bachelor,5.2,7,81129.0,Medium,Yes,4,2,1,2,78,0,3.2,On-Site,Travel_Frequently,10,No,2021-07-07,
EMP043787,Employee_43787,Female,53.0,IT,Data Scientist,5,Bachelor,4.5,31,137804.0,Very High,Yes,3,2,4,3,64,0,3.5,On-Site,Travel_Rarely,11,No,2022-02-13,
EMP043788,Employee_43788,Male,43.0,Research & Development,Laboratory Technician,1,Bachelor,12.3,21,78567.0,Medium,No,2,1,3,2,7,1,9.3,On-Site,Travel_Rarely,18,No,2014-05-16,
EMP043789,Employee_43789,Female,45.0,IT,IT Support,2,Bachelor,14.1,23,90521.0,High,No,4,1,4,4,81,0,13.1,Fully Remote,Travel_Rarely,25,No,2012-08-03,
EMP043790,Employee_43790,Male,48.0,Research & Development,Research Scientist,3,High School,13.1,26,102197.0,High,No,3,4,1,3,79,0,9.1,On-Site,Travel_Rarely,26,No,2013-07-11,
EMP043791,Employee_43791,Female,38.0,IT,IT Support,5,Bachelor,15.9,16,133835.0,Very High,No,2,3,1,4,90,0,14.9,On-Site,Travel_Frequently,0,No,2010-09-25,
EMP043792,Employee_43792,Male,53.0,Research & Development,Laboratory Technician,2,Bachelor,15.5,31,101712.0,High,Yes,1,3,2,2,88,0,12.5,Hybrid,Travel_Rarely,23,No,2011-03-11,
EMP043793,Employee_43793,Female,59.0,Research & Development,Healthcare Representative,3,Master,11.1,37,119263.0,High,No,2,4,3,3,16,1,10.1,On-Site,Travel_Rarely,18,No,2015-07-29,
EMP043794,Employee_43794,Female,51.0,Research & Development,Laboratory Technician,4,Bachelor,9.8,29,129866.0,High,No,4,2,1,4,21,0,8.8,On-Site,Travel_Rarely,29,No,2016-11-02,
EMP043795,Employee_43795,Female,57.0,IT,IT Support,3,Bachelor,0.1,35,131627.0,Very High,No,2,4,4,3,9,0,0.0,Hybrid,Travel_Rarely,2,No,2026-07-13,
EMP043796,Employee_43796,Male,49.0,IT,Data Scientist,3,Bachelor,7.9,27,114371.0,High,No,3,3,1,3,15,0,4.9,Hybrid,Travel_Rarely,14,No,2018-10-14,
EMP043797,Employee_43797,Male,40.0,Research & Development,Manager,3,Master,12.2,18,101978.0,High,No,2,2,3,4,94,0,10.2,On-Site,Travel_Rarely,4,No,2014-06-02,
EMP043798,Employee_43798,Male,39.0,Research & Development,Manager,1,Master,14.7,17,81439.0,Medium,Yes,4,3,3,3,21,0,10.7,Hybrid,Travel_Rarely,6,No,2011-12-20,
EMP043799,Employee_43799,Male,41.0,Sales,Sales Executive,5,Bachelor,5.8,19,126079.0,High,Yes,1,2,4,3,75,0,1.7999999999999998,On-Site,Travel_Rarely,29,No,2020-11-22,
EMP043800,Employee_43800,Female,31.0,IT,IT Support,2,Bachelor,9.0,9,74889.0,Medium,No,1,1,2,3,17,1,6.0,On-Site,Travel_Frequently,11,No,2016-02-10,
EMP043801,Employee_43801,Female,32.0,Research & Development,Laboratory Technician,1,Master,6.6,10,71543.0,Medium,Yes,4,1,2,2,94,0,2.6,On-Site,Travel_Rarely,15,No,2020-01-21,
EMP043802,Employee_43802,Male,55.0,Sales,Manager,3,Bachelor,14.6,33,117865.0,High,Yes,1,1,3,3,6,1,11.6,Hybrid,Travel_Frequently,15,No,2012-01-11,
EMP043803,Employee_43803,Female,59.0,Research & Development,Manufacturing Director,1,Bachelor,1.1,37,88487.0,Medium,Yes,2,3,3,3,53,0,0.1,Hybrid,Travel_Rarely,9,Yes,2025-08-05,2025-12-20
EMP043804,Employee_43804,Female,40.0,Finance,Financial Analyst,5,Bachelor,1.8,16,135848.0,Very High,Yes,3,4,3,2,54,0,0.0,Hybrid,Travel_Frequently,6,No,2024-11-28,
EMP043805,Employee_43805,Female,44.0,Human Resources,Human Resources,5,PhD,1.1,22,135025.0,Very High,No,2,3,2,4,64,0,0.0,On-Site,Travel_Frequently,0,No,2025-07-27,
EMP043806,Employee_43806,Male,28.0,Research & Development,Manager,2,PhD,6.0,6,67767.0,Medium,No,4,4,4,3,62,0,4.0,Hybrid,Travel_Rarely,27,No,2012-03-15,
EMP043807,Employee_43807,Male,27.0,Research & Development,Manager,5,PhD,4.3,5,120377.0,High,Yes,2,4,3,4,42,0,3.3,Fully Remote,Travel_Frequently,10,No,2022-05-10,
EMP043808,Employee_43808,Female,45.0,Sales,Sales Executive,3,High School,3.0,23,96222.0,High,Yes,4,2,4,4,70,0,1.0,Fully Remote,Travel_Rarely,29,No,2023-08-18,
EMP043809,Employee_43809,Male,29.0,Unknown,Manufacturing Director,1,Bachelor,3.3,9,67796.0,Medium,No,4,2,2,3,32,0,2.3,On-Site,Travel_Frequently,15,No,2023-05-19,
EMP043810,Employee_43810,Female,25.0,Sales,Sales Representative,2,High School,6.3,9,79562.0,Medium,No,4,3,4,3,83,0,3.3,Hybrid,Travel_Rarely,18,No,2020-04-29,
EMP043811,Employee_43811,Female,38.0,Sales,Sales Executive,2,Master,0.0,16,91102.0,High,Yes,2,2,1,3,62,0,0.0,On-Site,Travel_Rarely,9,Yes,2026-08-16,2026-08-19
EMP043812,Employee_43812,Female,23.0,Sales,Sales Representative,1,High School,7.0,7,60145.0,Medium,Yes,2,2,1,3,83,0,5.0,On-Site,Travel_Frequently,13,Yes,2014-09-23,2017-09-20
EMP043813,Employee_43813,Female,43.0,IT,Data Scientist,5,Bachelor,0.2,21,138805.0,Very High,No,1,4,3,2,82,0,0.0,Fully Remote,Travel_Rarely,1,No,2026-06-29,
EMP043814,Employee_43814,Male,57.0,Research & Development,Manager,1,High School,0.5,35,89060.0,Medium,No,4,2,1,3,12,1,0.0,On-Site,Travel_Frequently,10,Yes,2026-03-02,2026-07-05
EMP043815,Employee_43815,Female,37.0,Research & Development,Manufacturing Director,2,Bachelor,1.0,15,88968.0,Medium,No,4,4,1,2,72,1,0.0,On-Site,Travel_Rarely,3,No,2025-09-05,
EMP043816,Employee_43816,Female,42.0,IT,Manager,4,Bachelor,7.0,20,122050.0,High,Yes,4,3,2,3,34,0,3.0,On-Site,Travel_Rarely,27,No,2019-08-14,
EMP043817,Employee_43817,Female,29.0,Research & Development,Laboratory Technician,1,Bachelor,7.0,7,59216.0,Medium,No,1,1,3,3,41,0,5.0,On-Site,Travel_Frequently,8,No,2013-01-03,
EMP043818,Employee_43818,Male,28.0,Research & Development,Healthcare Representative,1,High School,9.0,9,66545.0,Medium,Yes,2,2,4,3,51,0,7.0,On-Site,Non-Travel,11,Yes,2017-03-06,2022-12-14
EMP043819,Employee_43819,Male,28.0,IT,Manager,2,Master,6.0,6,71056.0,Medium,Yes,2,3,4,3,42,1,5.0,Hybrid,Travel_Rarely,1,No,2020-06-02,
EMP043820,Employee_43820,Female,25.0,Research & Development,Manager,4,Bachelor,1.9,7,108484.0,High,No,2,4,2,3,56,0,0.8999999999999999,On-Site,Travel_Rarely,12,No,2024-09-30,
EMP043821,Employee_43821,Male,46.0,Research & Development,Laboratory Technician,2,Bachelor,8.4,24,90626.0,High,No,1,2,1,3,15,0,5.4,On-Site,Travel_Rarely,27,No,2018-03-30,
EMP043822,Employee_43822,Female,27.0,Unknown,Manager,4,Master,5.0,5,100488.0,High,No,3,3,4,3,95,0,1.0,Hybrid,Travel_Rarely,13,No,2018-03-03,
EMP043823,Employee_43823,Male,39.0,Sales,Sales Executive,3,Bachelor,6.5,17,98397.0,High,No,2,3,1,4,69,0,3.5,On-Site,Travel_Rarely,19,No,2020-02-22,
EMP043824,Employee_43824,Male,36.0,Finance,Financial Analyst,1,Bachelor,7.4,14,68274.0,Medium,Yes,3,1,2,4,52,0,3.4000000000000004,On-Site,Travel_Rarely,7,No,2019-04-07,
EMP043825,Employee_43825,Male,42.0,Research & Development,Research Scientist,3,Bachelor,11.6,20,104901.0,High,No,4,1,2,3,27,0,7.6,On-Site,Travel_Frequently,26,No,2015-01-19,
EMP043826,Employee_43826,Female,37.0,Sales,Manager,5,Bachelor,5.9,15,128624.0,High,No,4,3,2,2,76,0,1.9000000000000004,Hybrid,Travel_Rarely,26,No,2020-09-29,
EMP043827,Employee_43827,Female,45.0,Research & Development,Manufacturing Director,4,Master,8.2,23,124464.0,High,No,1,4,4,4,65,0,7.199999999999999,Hybrid,Travel_Frequently,18,No,2018-06-27,
EMP043828,Employee_43828,Male,32.0,Research & Development,Manufacturing Director,4,Bachelor,4.3,10,111584.0,High,No,1,3,4,3,76,0,3.3,Hybrid,Travel_Rarely,1,No,2022-05-19,
EMP043829,Employee_43829,Male,28.0,Research & Development,Healthcare Representative,1,Bachelor,3.0,6,57100.0,Medium,Yes,4,3,4,3,62,0,0.0,On-Site,Travel_Rarely,18,No,2023-08-19,
EMP043830,Employee_43830,Female,24.0,Research & Development,Laboratory Technician,1,Bachelor,0.4,7,59260.0,Medium,No,3,3,4,3,2,0,0.0,Fully Remote,Travel_Rarely,19,No,2026-03-31,
EMP043831,Employee_43831,Female,58.0,Research & Development,Healthcare Representative,3,PhD,3.3,36,113000.0,High,No,2,4,3,3,62,0,2.3,Hybrid,Travel_Rarely,16,No,2023-05-14,
EMP043832,Employee_43832,Male,43.0,Sales,Manager,4,Bachelor,15.2,21,115041.0,High,Yes,2,4,1,2,8,0,14.2,On-Site,Travel_Rarely,10,Yes,2011-06-19,2011-07-08
EMP043833,Employee_43833,Female,47.0,Finance,Accountant,5,Bachelor,1.0,25,141249.0,Very High,Yes,4,2,4,3,92,0,0.0,On-Site,Travel_Rarely,1,No,2025-09-09,
EMP043834,Employee_43834,Male,25.0,Research & Development,Manufacturing Director,4,Master,4.0,4,112170.0,High,No,3,3,2,3,13,1,0.0,On-Site,Travel_Rarely,10,No,2010-10-12,
