Employee_ID,Employee_Name,Gender,Age,Department,Job_Role,Job_Level,Education,Years_At_Company,Total_Work_Experience,Salary,Salary_Band,Overtime,Work_Life_Balance,Job_Satisfaction,Environment_Satisfaction,Performance_Rating,Training_Hours,Promotion_Last_Year,Manager_Tenure,Remote_Status,Business_Travel,Absence_Days,Attrition,Hire_Date,Exit_Date
EMP069479,Employee_69479,Female,52,Research & Development,Healthcare Representative,5,Bachelor,2,30,148843,Very High,No,2,4,3,4,98,0,0,On-Site,Travel_Rarely,21,No,18-09-2024,
EMP069480,Employee_69480,Male,24,Research & Development,Research Scientist,3,Bachelor,2,2,84298,Medium,No,1,4,3,3,3,0,0,Fully Remote,Travel_Frequently,19,No,03-09-2019,
EMP069481,Employee_69481,Male,42,Research & Development,Healthcare Representative,1,Master,10.3,20,72846,Medium,No,2,2,2,3,52,0,8.3,Fully Remote,Travel_Rarely,14,No,01-05-2016,
EMP069482,Employee_69482,Male,26,Research & Development,Laboratory Technician,4,PhD,4,4,102950,High,Yes,4,2,4,3,88,0,0,Fully Remote,Travel_Rarely,26,No,28-10-2016,
EMP069483,Employee_69483,Male,59,Sales,Sales Executive,3,Bachelor,10.5,37,125297,High,No,1,3,2,3,56,0,7.5,Hybrid,Travel_Frequently,5,No,20-03-2016,
EMP069484,Employee_69484,Female,35,Human Resources,Human Resources,2,Bachelor,3.2,13,79980,Medium,No,2,1,1,3,50,0,0,On-Site,Travel_Rarely,2,No,04-06-2023,
EMP069485,Employee_69485,Female,45,IT,Software Engineer,3,Master,15.9,23,105695,High,No,2,1,2,4,40,0,12.9,Fully Remote,Travel_Rarely,28,No,26-09-2010,
EMP069486,Employee_69486,Male,53,Finance,Financial Analyst,1,Bachelor,9.3,31,88829,Medium,No,3,4,3,3,35,0,5.3,Hybrid,Travel_Frequently,5,Yes,22-05-2017,08-08-2021
EMP069487,Employee_69487,Male,37,Research & Development,Research Scientist,3,High School,7.4,15,93224,High,No,4,3,2,3,57,0,4.4,On-Site,Travel_Rarely,22,No,26-04-2019,
EMP069488,Employee_69488,Female,34,Research & Development,Laboratory Technician,3,Bachelor,5.5,12,97019,High,No,3,3,3,2,82,0,4.5,Hybrid,Travel_Rarely,2,No,01-03-2021,
EMP069489,Employee_69489,Female,45,Finance,Manager,2,Bachelor,2.2,23,94251,High,No,1,4,4,3,64,0,0.2,Hybrid,Travel_Frequently,11,No,30-06-2024,
EMP069490,Employee_69490,Female,30,Sales,Manager,3,High School,8,8,101769,High,No,1,4,2,3,76,0,4,On-Site,Travel_Frequently,6,No,09-03-2011,
EMP069491,Employee_69491,Female,37,IT,IT Support,2,High School,14.5,15,82303,Medium,Yes,4,4,1,4,41,0,10.5,On-Site,Travel_Frequently,19,No,13-03-2012,
EMP069492,Employee_69492,Female,46,Human Resources,Manager,3,Bachelor,2.9,24,112749,High,No,1,3,2,3,26,0,0,On-Site,Travel_Rarely,25,No,06-10-2023,
EMP069493,Employee_69493,Female,36,Sales,Sales Executive,2,Bachelor,3,14,77626,Medium,No,3,1,1,3,92,1,0,Hybrid,Travel_Rarely,19,No,05-09-2023,
EMP069494,Employee_69494,Female,51,Sales,Sales Representative,5,High School,13.1,29,148088,Very High,No,4,3,1,3,25,0,12.1,On-Site,Travel_Rarely,3,No,27-07-2013,
EMP069495,Employee_69495,Male,34,,Manager,2,Master,2.4,12,83471,Medium,Yes,4,4,4,4,76,1,0,On-Site,Travel_Rarely,5,No,10-04-2024,
EMP069496,Employee_69496,Female,42,Sales,Sales Executive,3,Bachelor,8.6,20,102528,High,No,1,4,4,3,27,0,6.6,Fully Remote,Non-Travel,22,Yes,07-01-2018,15-05-2021
EMP069497,Employee_69497,Male,59,Finance,Manager,1,Master,2.1,37,93356,High,Yes,3,2,1,3,97,0,1.1,On-Site,Non-Travel,24,No,30-07-2024,
EMP069498,Employee_69498,Male,36,Sales,Sales Executive,2,PhD,3.9,14,80421,Medium,Yes,2,2,1,3,86,0,0,Fully Remote,Travel_Rarely,4,No,08-10-2022,
EMP069499,Employee_69499,Male,22,Sales,Sales Executive,1,Bachelor,8,8,65737,Medium,Yes,3,2,4,3,4,0,7,Fully Remote,Non-Travel,23,Yes,13-01-2012,25-02-2018
EMP069500,Employee_69500,Male,37,Research & Development,Healthcare Representative,2,Bachelor,14.8,15,78431,Medium,No,3,4,2,4,25,0,10.8,Hybrid,Travel_Rarely,18,No,14-11-2011,
EMP069501,Employee_69501,Female,50,Sales,Manager,2,Master,8.3,28,99874,High,No,2,3,1,4,53,0,6.3,On-Site,Travel_Rarely,4,No,17-05-2018,
EMP069502,Employee_69502,Other,44,Research & Development,Manager,5,Bachelor,11.6,22,137764,Very High,No,4,1,2,3,94,1,8.6,Hybrid,Travel_Frequently,26,No,24-01-2015,
EMP069503,Employee_69503,Female,40,IT,IT Support,2,Bachelor,1.6,18,84095,Medium,Yes,1,1,1,3,53,0,0.6,Fully Remote,Travel_Rarely,25,Yes,01-02-2025,17-09-2025
EMP069504,Employee_69504,Male,56,Sales,Manager,1,Bachelor,13.1,34,88499,Medium,No,1,1,3,3,52,0,10.1,Hybrid,Travel_Rarely,0,No,25-07-2013,
EMP069505,Employee_69505,Male,48,Sales,Manager,2,Bachelor,11.8,26,94238,High,No,1,2,2,2,61,0,10.8,Hybrid,Travel_Rarely,26,No,01-12-2014,
EMP069506,Employee_69506,Male,55,Sales,Manager,2,Bachelor,14.2,33,107535,High,Yes,2,3,2,3,5,0,11.2,On-Site,Travel_Rarely,6,Yes,14-06-2012,28-02-2013
EMP069507,Employee_69507,Female,28,Sales,Sales Executive,2,Bachelor,2.9,9,77580,Medium,No,2,4,3,3,80,1,0.9,On-Site,Travel_Rarely,21,No,07-10-2023,
EMP069508,Employee_69508,Female,33,Research & Development,Manufacturing Director,4,Master,11,11,118324,High,No,2,1,2,3,60,0,8,Fully Remote,Travel_Rarely,9,No,26-04-2011,
EMP069509,Employee_69509,Female,31,Sales,Sales Executive,4,PhD,5.6,9,103545,High,Yes,1,4,3,3,93,0,4.6,Hybrid,Non-Travel,13,Yes,20-01-2021,13-12-2024
EMP069510,Employee_69510,Female,43,Research & Development,Laboratory Technician,2,Bachelor,1.4,21,84451,Medium,No,4,3,1,4,46,0,0,On-Site,Travel_Frequently,16,No,02-04-2025,
EMP069511,Employee_69511,Female,54,Research & Development,Laboratory Technician,1,High School,15.9,32,92346,High,No,2,2,4,2,54,0,13.9,On-Site,Travel_Rarely,25,No,18-10-2010,
EMP069512,Employee_69512,Male,33,IT,Manager,4,Bachelor,9.3,11,111428,High,No,1,1,2,3,6,0,8.3,Hybrid,Non-Travel,21,No,18-05-2017,
EMP069513,Employee_69513,Male,49,Research & Development,Manufacturing Director,5,Master,6.2,27,149556,Very High,No,3,4,4,3,54,0,3.2,On-Site,Travel_Rarely,14,No,07-06-2020,
EMP069514,Employee_69514,Female,42,IT,Data Scientist,5,High School,11.3,20,135416,Very High,No,3,1,4,2,32,0,7.3,On-Site,Travel_Rarely,2,No,29-05-2015,
EMP069515,Employee_69515,Male,59,Sales,Manager,1,Bachelor,1.6,37,91685,High,No,4,2,4,3,12,0,0,Fully Remote,Travel_Rarely,4,Yes,18-01-2025,31-03-2025
EMP069516,Employee_69516,Male,36,Sales,Manager,4,Master,5.7,14,109323,High,No,4,4,1,3,8,0,3.7,Hybrid,Travel_Frequently,12,No,28-12-2020,
EMP069517,Employee_69517,Male,53,Sales,Manager,2,Master,16.1,31,97660,High,Yes,1,4,4,3,16,1,15.1,On-Site,Non-Travel,7,No,09-07-2010,
EMP069518,Employee_69518,Female,27,Finance,Accountant,1,Bachelor,2.1,5,64970,Medium,No,4,2,3,3,41,1,0,On-Site,Travel_Rarely,14,No,20-07-2024,
EMP069519,Employee_69519,Female,54,Research & Development,Healthcare Representative,2,Master,1.1,32,111963,High,No,4,1,4,3,64,1,0,On-Site,Travel_Rarely,10,No,05-08-2025,
EMP069520,Employee_69520,Male,40,Research & Development,Healthcare Representative,1,Master,15.6,18,75661,Medium,No,1,4,4,3,53,1,14.6,On-Site,Travel_Rarely,13,No,12-01-2011,
EMP069521,Employee_69521,Male,55,Human Resources,Manager,2,Bachelor,2.6,33,99983,High,No,3,1,4,3,27,0,0.6,Hybrid,Travel_Frequently,22,No,25-01-2024,
EMP069522,Employee_69522,Female,51,Research & Development,Research Scientist,4,Master,16,29,136732,Very High,No,1,2,2,4,50,0,13,Fully Remote,Travel_Rarely,1,No,16-09-2010,
EMP069523,Employee_69523,Male,48,Research & Development,Laboratory Technician,5,Bachelor,14.4,26,134862,Very High,No,1,3,1,4,96,1,10.4,Hybrid,Travel_Rarely,1,No,06-04-2012,
EMP069524,Employee_69524,Female,47,Research & Development,Healthcare Representative,2,Master,10,25,90762,High,No,2,4,2,3,19,0,8,On-Site,Travel_Rarely,19,No,16-08-2016,
EMP069525,Employee_69525,Female,44,Sales,Sales Representative,2,Bachelor,0.7,22,104117,High,No,4,4,1,3,8,0,0,Fully Remote,Travel_Rarely,11,Yes,09-12-2025,09-01-2026
EMP069526,Employee_69526,Male,49,Research & Development,Manufacturing Director,4,Bachelor,11.7,27,123441,High,No,3,2,3,3,16,0,10.7,Hybrid,Travel_Frequently,14,No,05-01-2015,
EMP069527,Employee_69527,Male,25,Research & Development,Manufacturing Director,3,Master,8,8,88851,Medium,No,3,2,4,3,58,0,7,Fully Remote,Travel_Rarely,13,No,05-04-2018,
EMP069528,Employee_69528,Female,32,Research & Development,Healthcare Representative,3,Master,10,10,92422,High,Yes,4,3,2,3,71,0,7,On-Site,Travel_Rarely,22,No,23-11-2015,
EMP069529,Employee_69529,Male,42,IT,Data Scientist,3,Bachelor,12.7,20,95984,High,No,3,2,1,3,58,0,8.7,Fully Remote,Travel_Rarely,9,No,20-12-2013,
EMP069530,Employee_69530,Female,30,Sales,Manager,4,Master,8,8,105724,High,No,2,3,3,2,11,0,6,On-Site,Travel_Rarely,19,No,03-01-2018,
EMP069531,Employee_69531,Female,33,Research & Development,Manufacturing Director,4,Master,7.5,11,109861,High,No,3,2,2,3,14,0,5.5,On-Site,Travel_Rarely,2,No,15-02-2019,
EMP069532,Employee_69532,Male,59,Research & Development,Healthcare Representative,3,Master,0.6,37,117946,High,Yes,3,3,1,3,10,0,0,Hybrid,Travel_Rarely,29,Yes,12-02-2026,30-08-2026
EMP069533,Employee_69533,Female,22,Finance,Manager,3,Bachelor,0,0,85223,Medium,No,1,4,1,3,28,0,0,On-Site,Travel_Frequently,17,Yes,15-07-2018,18-07-2018
EMP069534,Employee_69534,Male,33,Sales,Sales Representative,5,Bachelor,3.7,11,115884,High,No,3,1,2,3,29,0,2.7,On-Site,Travel_Rarely,11,No,23-12-2022,
EMP069535,Employee_69535,Female,44,Finance,Accountant,2,Master,6.8,22,94219,High,Yes,4,1,1,3,21,0,3.8,Hybrid,Non-Travel,11,No,07-11-2019,
EMP069536,Employee_69536,Male,27,Research & Development,Healthcare Representative,4,Master,1.3,5,103903,High,No,4,1,1,4,99,1,0.3,Hybrid,Non-Travel,6,No,28-04-2025,
EMP069537,Employee_69537,Male,53,IT,Data Scientist,3,High School,10.3,31,121870,High,Yes,1,2,3,3,12,0,7.3,Hybrid,Travel_Rarely,8,No,03-05-2016,
EMP069538,Employee_69538,Other,49,Sales,Sales Executive,2,Bachelor,2.8,27,99310,High,Yes,2,1,1,3,26,0,0,Hybrid,Travel_Frequently,26,No,31-10-2023,
EMP069539,Employee_69539,Male,31,Sales,Manager,4,PhD,9,9,108826,High,No,1,4,4,2,66,0,8,Hybrid,Travel_Frequently,8,No,07-04-2014,
EMP069540,Employee_69540,Male,37,Research & Development,Manufacturing Director,4,Master,12,15,117628,High,No,1,2,3,3,62,0,9,Hybrid,Travel_Rarely,16,Yes,13-09-2014,20-09-2016
EMP069541,Employee_69541,Male,41,Sales,Manager,2,Bachelor,7.2,19,78687,Medium,No,4,3,4,3,39,0,6.2,Hybrid,Travel_Rarely,19,No,30-06-2019,
EMP069542,Employee_69542,Male,43,Research & Development,Healthcare Representative,4,Master,13.5,21,108381,High,No,2,1,1,4,95,0,12.5,On-Site,Travel_Rarely,14,No,18-03-2013,
EMP069543,Employee_69543,Male,45,Finance,Manager,4,Bachelor,10.3,23,123743,High,No,3,1,4,3,44,0,8.3,On-Site,Travel_Rarely,25,No,16-05-2016,
EMP069544,Employee_69544,Male,51,Research & Development,Manufacturing Director,5,High School,4,29,149221,Very High,No,3,2,2,4,74,0,1,On-Site,Travel_Rarely,21,No,26-08-2022,
EMP069545,Employee_69545,Female,35,Research & Development,Healthcare Representative,5,Bachelor,8.7,13,137663,Very High,No,2,2,4,3,60,0,4.7,On-Site,Travel_Rarely,13,No,21-12-2017,
EMP069546,Employee_69546,Female,47,IT,Manager,1,Bachelor,1.9,25,78359,Medium,No,1,3,3,3,40,1,0,On-Site,Travel_Rarely,26,Yes,15-10-2024,21-06-2026
EMP069547,Employee_69547,Male,29,Sales,Sales Executive,1,Bachelor,7,7,60159,Medium,No,4,1,2,3,17,0,5,Hybrid,Travel_Rarely,10,No,16-02-2014,
EMP069548,Employee_69548,Male,47,Sales,Sales Executive,4,Bachelor,11.3,25,122207,High,No,4,4,2,4,15,1,8.3,Hybrid,Travel_Rarely,2,No,19-05-2015,
EMP069549,Employee_69549,Male,43,Research & Development,Healthcare Representative,1,Master,3.3,21,77340,Medium,No,3,3,3,3,57,1,0,Hybrid,Non-Travel,14,No,26-05-2023,
EMP069550,Employee_69550,Male,33,Sales,Manager,3,Bachelor,8.1,11,91285,High,No,3,1,2,4,13,0,4.1,Fully Remote,Travel_Rarely,14,No,02-08-2018,
EMP069551,Employee_69551,Female,30,Research & Development,Healthcare Representative,1,Bachelor,4.3,8,64593,Medium,No,4,3,3,3,41,0,3.3,Hybrid,Travel_Rarely,22,Yes,15-05-2022,15-07-2025
EMP069552,Employee_69552,Male,51,IT,IT Support,3,Bachelor,6.5,29,110109,High,No,1,2,4,3,13,1,5.5,On-Site,Travel_Rarely,22,No,18-03-2020,
EMP069553,Employee_69553,Male,58,Finance,Manager,5,Bachelor,14.2,36,151640,Very High,No,4,2,2,3,87,0,13.2,Hybrid,Travel_Frequently,14,No,23-06-2012,
EMP069554,Employee_69554,Male,39,Sales,Manager,1,Bachelor,3.5,17,85682,Medium,Yes,3,4,2,3,9,0,0.5,Fully Remote,Travel_Frequently,19,Yes,15-03-2023,29-03-2024
EMP069555,Employee_69555,Male,56,Sales,Sales Representative,4,Bachelor,1.4,34,141966,Very High,Yes,1,4,2,3,76,0,0,On-Site,Travel_Rarely,3,Yes,22-03-2025,30-08-2025
EMP069556,Employee_69556,Male,41,Research & Development,Healthcare Representative,5,Bachelor,7.9,19,132654,Very High,Yes,3,4,2,3,54,0,4.9,Hybrid,Non-Travel,5,No,05-10-2018,
EMP069557,Employee_69557,Female,33,Sales,Manager,4,Bachelor,10.3,11,110346,High,No,2,3,2,3,42,0,9.3,On-Site,Travel_Rarely,21,No,30-05-2016,
EMP069558,Employee_69558,Male,58,Sales,Manager,2,Master,2.2,36,112743,High,No,4,3,1,3,4,0,0,On-Site,Travel_Frequently,5,No,04-06-2024,
EMP069559,Employee_69559,Female,51,Human Resources,Manager,5,Bachelor,7.4,29,149171,Very High,No,1,3,3,2,21,0,4.4,On-Site,Non-Travel,13,No,22-04-2019,
EMP069560,Employee_69560,Female,24,IT,Manager,1,Bachelor,2.3,7,69391,Medium,No,4,4,1,3,1,0,1.3,On-Site,Travel_Frequently,21,No,26-05-2024,
EMP069561,Employee_69561,Male,29,Research & Development,Laboratory Technician,1,Bachelor,7,7,60964,Medium,Yes,4,4,4,3,12,0,3,Hybrid,Travel_Rarely,26,No,22-10-2017,
EMP069562,Employee_69562,Female,49,Research & Development,Research Scientist,4,Master,13.5,27,129571,High,No,2,3,1,4,12,0,10.5,Hybrid,Travel_Rarely,26,No,19-02-2013,
EMP069563,Employee_69563,Male,22,Research & Development,Healthcare Representative,5,Bachelor,2,2,116498,High,No,2,4,2,3,53,0,0,On-Site,Travel_Frequently,25,No,04-11-2019,
EMP069564,Employee_69564,Female,38,Sales,Manager,1,PhD,15.6,16,65266,Medium,No,2,4,3,3,16,1,12.6,Hybrid,Travel_Rarely,27,No,19-01-2011,
EMP069565,Employee_69565,Female,36,Research & Development,Manufacturing Director,4,PhD,11.2,14,120789,High,No,3,3,3,3,85,0,9.2,On-Site,Travel_Rarely,24,No,10-06-2015,
EMP069566,Employee_69566,Female,38,Research & Development,Manager,1,Master,10.3,16,78414,Medium,Yes,3,2,2,3,28,0,8.3,Fully Remote,Travel_Rarely,18,No,19-05-2016,
EMP069567,Employee_69567,Female,33,Sales,Manager,2,Bachelor,9,11,76484,Medium,No,1,1,3,3,31,1,7,On-Site,Travel_Rarely,1,No,12-09-2017,
EMP069568,Employee_69568,Male,40,Sales,Manager,5,Master,1.4,18,134766,Very High,Yes,1,2,4,4,85,1,0,On-Site,Travel_Rarely,25,No,29-03-2025,
EMP069569,Employee_69569,Male,46,Human Resources,Human Resources,4,Master,14,24,122643,High,No,4,4,2,4,98,0,13,On-Site,Travel_Rarely,0,No,24-08-2012,
EMP069570,Employee_69570,Male,59,Research & Development,Manufacturing Director,2,Bachelor,3.1,37,112509,High,No,1,2,2,4,94,0,1.1,Fully Remote,Travel_Rarely,9,Yes,09-07-2023,09-02-2026
EMP069571,Employee_69571,Female,24,Human Resources,Human Resources,5,Master,1,7,132604,Very High,No,1,4,3,4,28,1,0,Hybrid,Travel_Rarely,28,No,22-08-2025,
EMP069572,Employee_69572,Male,45,Sales,Manager,1,Master,15,23,81391,Medium,No,2,2,2,3,82,0,11,On-Site,Travel_Rarely,21,No,11-09-2011,
EMP069573,Employee_69573,Male,24,Human Resources,Human Resources,2,Bachelor,3,3,72106,Medium,No,3,2,2,3,3,0,0,On-Site,Travel_Rarely,27,No,16-10-2012,
EMP069574,Employee_69574,Male,33,Sales,Manager,3,Bachelor,11,11,89850,Medium,Yes,1,1,2,3,24,0,7,On-Site,Travel_Rarely,9,No,08-05-2015,
EMP069575,Employee_69575,Male,29,IT,IT Support,3,Master,5.6,8,92218,High,No,3,3,2,3,25,0,2.6,On-Site,Travel_Rarely,21,No,27-01-2021,
EMP069576,Employee_69576,Female,53,IT,IT Support,5,Bachelor,16.1,31,154829,Very High,No,4,1,1,3,76,1,13.1,On-Site,Travel_Rarely,20,No,25-07-2010,
EMP069577,Employee_69577,Female,43,Research & Development,Manufacturing Director,5,Master,6.3,21,134694,Very High,Yes,3,4,3,3,75,0,5.3,Hybrid,Travel_Frequently,13,No,20-05-2020,
EMP069578,Employee_69578,Male,35,Research & Development,Healthcare Representative,4,Bachelor,13,13,105785,High,No,4,3,3,3,25,0,12,Hybrid,Travel_Rarely,12,No,01-10-2011,
EMP069579,Employee_69579,Male,37,IT,Data Scientist,1,Master,6.8,15,68493,Medium,No,4,4,3,3,67,0,3.8,Hybrid,Travel_Rarely,26,No,27-11-2019,
EMP069580,Employee_69580,Female,44,Research & Development,Manager,5,Bachelor,16.5,22,133162,Very High,No,1,2,4,4,21,0,12.5,Fully Remote,Travel_Frequently,3,No,05-03-2010,
EMP069581,Employee_69581,Female,35,Research & Development,Manager,2,Bachelor,8.2,13,75797,Medium,No,2,3,3,4,88,1,6.2,Hybrid,Travel_Rarely,15,No,16-06-2018,
EMP069582,Employee_69582,Male,37,Sales,Sales Representative,5,Bachelor,1.5,15,128318,High,No,4,4,4,3,9,0,0.5,On-Site,Travel_Rarely,12,No,17-03-2025,
EMP069583,Employee_69583,Female,55,Research & Development,Manager,3,Bachelor,6.2,33,114926,High,No,2,2,2,2,54,1,2.2,On-Site,Travel_Rarely,27,Yes,29-06-2020,29-03-2025
EMP069584,Employee_69584,Other,39,Finance,Accountant,2,Bachelor,8,17,80662,Medium,Yes,1,3,2,3,68,0,7,On-Site,Travel_Rarely,14,No,12-09-2018,
EMP069585,Employee_69585,Female,56,Sales,Sales Executive,3,Bachelor,5.9,34,120745,High,Yes,3,3,4,3,30,1,3.9,On-Site,Travel_Rarely,20,No,03-10-2020,
EMP069586,Employee_69586,Female,46,IT,Manager,2,Master,6.6,24,95323,High,No,1,3,2,3,12,0,5.6,Hybrid,Travel_Rarely,19,No,09-02-2020,
EMP069587,Employee_69587,Male,35,Sales,Sales Representative,2,Bachelor,6.2,13,87232,Medium,No,4,4,3,3,11,0,2.2,On-Site,Travel_Rarely,2,No,02-06-2020,
EMP069588,Employee_69588,Male,57,Research & Development,Manager,4,Master,0.8,35,134762,Very High,No,4,3,4,3,86,0,0,On-Site,Travel_Rarely,22,No,25-11-2025,
EMP069589,Employee_69589,Male,24,IT,Data Scientist,4,Bachelor,2,2,107275,High,Yes,4,4,2,3,51,0,1,Hybrid,Travel_Frequently,16,No,02-11-2021,
EMP069590,Employee_69590,Male,23,Research & Development,Laboratory Technician,3,Master,3,3,85149,Medium,Yes,1,4,3,3,9,0,2,On-Site,Travel_Rarely,5,No,19-02-2023,
EMP069591,Employee_69591,Male,59,Research & Development,Healthcare Representative,2,Master,5.7,37,108924,High,No,4,4,1,3,6,0,3.7,On-Site,Travel_Frequently,26,No,06-01-2021,
EMP069592,Employee_69592,Female,43,Sales,Sales Representative,1,Bachelor,15.6,21,74135,Medium,No,4,1,3,4,27,0,12.6,On-Site,Travel_Rarely,0,No,30-01-2011,
EMP069593,Employee_69593,Male,46,Finance,Financial Analyst,4,Bachelor,13.3,24,124822,High,Yes,4,1,2,3,52,0,9.3,Fully Remote,Travel_Rarely,10,Yes,21-05-2013,26-02-2022
EMP069594,Employee_69594,Female,47,Finance,Accountant,5,Bachelor,9.1,25,144667,Very High,No,4,1,3,4,51,0,7.1,Hybrid,Travel_Rarely,28,Yes,12-08-2017,26-12-2017
EMP069595,Employee_69595,Male,29,Research & Development,Healthcare Representative,2,Master,7,7,79639,Medium,No,4,1,4,3,61,0,6,Hybrid,Travel_Frequently,24,No,03-02-2015,
EMP069596,Employee_69596,Male,48,Sales,Manager,1,Bachelor,0.8,26,84739,Medium,No,4,1,2,3,18,1,0,Hybrid,Travel_Frequently,29,No,11-11-2025,
EMP069597,Employee_69597,Female,46,Research & Development,Research Scientist,3,Bachelor,1.5,24,107836,High,Yes,2,4,2,3,24,0,0,Fully Remote,Travel_Rarely,24,No,07-03-2025,
EMP069598,Employee_69598,Male,59,Research & Development,Manager,5,Bachelor,13.9,37,148184,Very High,No,4,3,3,3,93,0,9.9,On-Site,Travel_Rarely,21,No,17-10-2012,
EMP069599,Employee_69599,Female,50,Research & Development,Manager,5,PhD,7.2,28,142512,Very High,No,4,1,4,2,70,0,4.2,Hybrid,Travel_Rarely,5,No,05-07-2019,
EMP069600,Employee_69600,Female,40,Human Resources,Manager,2,Bachelor,3.9,18,93184,High,Yes,2,3,3,3,5,0,0.9,On-Site,Non-Travel,22,No,23-09-2022,
EMP069601,Employee_69601,Male,27,Research & Development,Research Scientist,2,Master,1.6,5,70028,Medium,No,4,2,2,3,54,1,0,On-Site,Non-Travel,1,Yes,08-02-2025,17-09-2025
EMP069602,Employee_69602,Male,22,IT,Manager,5,Bachelor,1.9,9,127465,High,No,4,2,1,4,31,1,0,On-Site,Travel_Rarely,14,Yes,23-09-2024,23-03-2025
EMP069603,Employee_69603,Female,54,Sales,Sales Representative,2,Master,9.1,32,99790,High,No,4,4,2,3,68,0,6.1,Hybrid,Travel_Frequently,16,No,01-08-2017,
EMP069604,Employee_69604,Male,51,IT,IT Support,4,Bachelor,15.8,29,119673,High,No,3,3,2,3,5,0,11.8,On-Site,Non-Travel,19,No,29-11-2010,
EMP069605,Employee_69605,Female,37,Finance,Accountant,2,Bachelor,4.6,15,83201,Medium,Yes,3,4,4,3,90,0,0.6,Fully Remote,Travel_Rarely,24,No,12-02-2022,
EMP069606,Employee_69606,Male,39,Research & Development,Research Scientist,5,Master,8.6,17,134127,Very High,Yes,1,2,1,3,86,1,7.6,On-Site,Travel_Frequently,5,No,05-02-2018,
EMP069607,Employee_69607,Male,36,Sales,Manager,1,PhD,13.1,14,72217,Medium,Yes,4,2,1,3,69,0,10.1,On-Site,Travel_Rarely,0,No,12-07-2013,
EMP069608,Employee_69608,Male,58,Human Resources,Manager,1,Bachelor,10.6,36,93602,High,Yes,1,2,3,4,1,0,8.6,On-Site,Travel_Rarely,22,Yes,28-01-2016,09-07-2026
EMP069609,Employee_69609,Male,50,Research & Development,Healthcare Representative,4,Master,11.1,28,124471,High,No,2,2,4,3,52,0,10.1,Fully Remote,Travel_Rarely,28,No,11-08-2015,
EMP069610,Employee_69610,Male,37,Research & Development,Research Scientist,3,PhD,14.3,15,100979,High,No,3,2,3,4,46,0,13.3,Hybrid,Travel_Rarely,4,No,25-05-2012,
EMP069611,Employee_69611,Male,37,Sales,Manager,5,PhD,8.7,15,127329,High,Yes,1,3,2,3,95,0,4.7,On-Site,Travel_Frequently,19,No,18-12-2017,
EMP069612,Employee_69612,Female,42,IT,Software Engineer,4,PhD,0.7,20,121769,High,Yes,4,3,1,4,99,0,0,Hybrid,Travel_Frequently,28,No,28-12-2025,
EMP069613,Employee_69613,Male,45,IT,Software Engineer,4,High School,10.4,23,122094,High,Yes,2,4,1,3,59,0,9.4,On-Site,Travel_Frequently,15,No,07-04-2016,
EMP069614,Employee_69614,Male,56,Finance,Accountant,2,High School,3.9,34,107863,High,No,4,3,3,3,1,1,0,On-Site,Travel_Rarely,29,No,24-10-2022,
EMP069615,Employee_69615,Female,36,Finance,Financial Analyst,3,Bachelor,6.1,14,106300,High,No,3,4,3,3,83,0,5.1,Fully Remote,Travel_Rarely,19,No,23-07-2020,
EMP069616,Employee_69616,Female,57,Research & Development,Research Scientist,3,Bachelor,5.6,35,119776,High,No,1,2,4,3,86,1,2.6,On-Site,Travel_Rarely,16,No,04-02-2021,
EMP069617,Employee_69617,Male,36,Sales,Manager,1,High School,3.8,14,62181,Medium,Yes,2,4,2,3,61,0,2.8,On-Site,Travel_Rarely,1,Yes,10-11-2022,30-04-2024
EMP069618,Employee_69618,Female,36,Sales,Manager,1,Master,1.8,14,66277,Medium,Yes,2,4,1,2,23,0,0,Hybrid,Travel_Frequently,18,No,17-11-2024,
EMP069619,Employee_69619,Male,59,Research & Development,Healthcare Representative,3,Bachelor,10.7,37,115817,High,No,2,4,2,4,61,1,6.7,On-Site,Travel_Frequently,6,No,29-12-2015,
EMP069620,Employee_69620,Female,42,IT,Software Engineer,3,High School,7.3,20,105655,High,No,3,4,3,2,70,0,4.3,Fully Remote,Travel_Rarely,14,No,28-04-2019,
EMP069621,Employee_69621,Male,22,Research & Development,Manufacturing Director,4,Master,2,2,103794,High,Yes,4,1,3,3,38,1,0,Fully Remote,Travel_Rarely,19,No,04-02-2023,
EMP069622,Employee_69622,Female,46,Sales,Sales Representative,2,Bachelor,1,24,88440,Medium,No,2,1,4,4,16,0,0,Fully Remote,Travel_Rarely,16,No,04-09-2025,
EMP069623,Employee_69623,Female,46,Research & Development,Manufacturing Director,3,Bachelor,1.4,24,104325,High,No,4,1,3,3,37,0,0,On-Site,Travel_Frequently,25,No,12-04-2025,
EMP069624,Employee_69624,Male,39,Sales,Sales Executive,3,Master,0.8,17,101478,High,No,1,2,4,3,83,0,0,Hybrid,Travel_Rarely,13,Yes,17-11-2025,04-08-2026
EMP069625,Employee_69625,Female,25,Research & Development,Manager,2,PhD,4.4,9,71324,Medium,No,1,4,3,2,72,0,0.4,On-Site,Travel_Frequently,28,No,14-04-2022,
EMP069626,Employee_69626,Male,44,IT,Manager,4,Bachelor,13.7,22,127786,High,Yes,3,2,3,4,56,0,11.7,Fully Remote,Travel_Rarely,15,No,14-12-2012,
